Country;Year;pop;ISO3166_alpha3;Region;SubRegion;OPEC;EU;OECD;co2_mtco2;coalprod_mtoe;elect_twh;gasprod_mtoe;oilprod_mt
Thailand;2013;68.143065;THA;Asia Pacific;Asia Pacific;0;0;0;273.8743195;4.681580084;168.6336613;37.19608632;16.98800584
Thailand;2014;68.416772;THA;Asia Pacific;Asia Pacific;0;0;0;280.6943939;4.612594308;173.7641804;37.46282383;16.79344691
Thailand;2015;68.6576;THA;Asia Pacific;Asia Pacific;0;0;0;289.3650021;3.85870667;177.8319283;35.41170433;17.50822025
Thailand;2016;68.863514;THA;Asia Pacific;Asia Pacific;0;0;0;295.4542048;4.30519104;179.8285192;34.74320998;18.03422757
Thailand;2017;69.037513;THA;Asia Pacific;Asia Pacific;0;0;0;299.8902748;4.105533071;176.738107;33.29619992;17.46887109
Thailand;2018;69.183173;THA;Asia Pacific;Asia Pacific;0;0;0;302.388083;3.755788057;177.6361357;32.44080031;17.29178527
Trinidad & Tobago;1965;0.912417;TTO;S. & Cent. America;Caribbean;0;0;0;7.782744708;;;;6.67145979
Trinidad & Tobago;1966;0.919903;TTO;S. & Cent. America;Caribbean;0;0;0;8.142231184;;;;7.562911622
Trinidad & Tobago;1967;0.925909;TTO;S. & Cent. America;Caribbean;0;0;0;8.625385976;;;;8.850564268
Trinidad & Tobago;1968;0.931468;TTO;S. & Cent. America;Caribbean;0;0;0;8.862213046;;;;9.485210312
Trinidad & Tobago;1969;0.937848;TTO;S. & Cent. America;Caribbean;0;0;0;9.184469446;;;;7.775440977
Trinidad & Tobago;1970;0.945993;TTO;S. & Cent. America;Caribbean;0;0;0;9.718195354;;;1.527736457;6.933514247
Trinidad & Tobago;1971;0.956366;TTO;S. & Cent. America;Caribbean;0;0;0;9.87402258;;;1.602321582;6.388738128
Trinidad & Tobago;1972;0.968741;TTO;S. & Cent. America;Caribbean;0;0;0;14.30480668;;;1.656126397;7.002170963
Trinidad & Tobago;1973;0.982592;TTO;S. & Cent. America;Caribbean;0;0;0;14.17855322;;;1.590541702;8.221166893
Trinidad & Tobago;1974;0.997053;TTO;S. & Cent. America;Caribbean;0;0;0;13.31279182;;;1.453116939;9.26119403
Trinidad & Tobago;1975;1.01149;TTO;S. & Cent. America;Caribbean;0;0;0;10.21225981;;;1.320700774;10.69742198
Trinidad & Tobago;1976;1.025658;TTO;S. & Cent. America;Caribbean;0;0;0;11.70773648;;;1.486521926;10.52808684
Trinidad & Tobago;1977;1.039761;TTO;S. & Cent. America;Caribbean;0;0;0;11.7450984;;;1.74733448;11.3412483
Trinidad & Tobago;1978;1.054116;TTO;S. & Cent. America;Caribbean;0;0;0;10.95472295;;;2.086006019;11.39077341
Trinidad & Tobago;1979;1.069202;TTO;S. & Cent. America;Caribbean;0;0;0;9.140964156;;;2.156190886;10.59837178
Trinidad & Tobago;1980;1.085308;TTO;S. & Cent. America;Caribbean;0;0;0;8.572896591;;;2.436156492;10.52808684
Trinidad & Tobago;1981;1.102556;TTO;S. & Cent. America;Caribbean;0;0;0;9.581507365;;;2.683533964;9.360244233
Trinidad & Tobago;1982;1.120611;TTO;S. & Cent. America;Caribbean;0;0;0;9.918522846;;;3.26150043;8.765943012
Trinidad & Tobago;1983;1.138676;TTO;S. & Cent. America;Caribbean;0;0;0;8.966573585;;;3.378955288;7.924016282
Trinidad & Tobago;1984;1.155695;TTO;S. & Cent. America;Caribbean;0;0;0;8.144059336;;;3.54049871;8.442333786
Trinidad & Tobago;1985;1.170928;TTO;S. & Cent. America;Caribbean;0;0;0;8.400688418;;3.023;3.624419604;8.635691995
Trinidad & Tobago;1986;1.184051;TTO;S. & Cent. America;Caribbean;0;0;0;9.102787114;;3.291;3.708899398;8.297985828
Trinidad & Tobago;1987;1.195247;TTO;S. & Cent. America;Caribbean;0;0;0;7.95388836;;3.481;3.928933792;7.61360395
Trinidad & Tobago;1988;1.204893;TTO;S. & Cent. America;Caribbean;0;0;0;8.327784741;;3.485;4.522291488;7.444814111
Trinidad & Tobago;1989;1.213624;TTO;S. & Cent. America;Caribbean;0;0;0;8.034796949;;3.428;4.530932932;7.343361978
Trinidad & Tobago;1990;sty.19;TTO;S. & Cent. America;Caribbean;0;0;0;9.647706912;;3.577;4.697656922;7.374947987
Trinidad & Tobago;1991;1.229907;TTO;S. & Cent. America;Caribbean;0;0;0;9.080805692;;mar.72;4.759385608;7.2443086
Trinidad & Tobago;1992;1.237487;TTO;S. & Cent. America;Caribbean;0;0;0;10.5907076;;3.976;4.59914112;6.948984048
Trinidad & Tobago;1993;1.244407;TTO;S. & Cent. America;Caribbean;0;0;0;10.67801711;;3.817;5.161920709;6.452685828
Trinidad & Tobago;1994;1.250318;TTO;S. & Cent. America;Caribbean;0;0;0;10.15132601;;4.069;5.912056709;6.763483355
Trinidad & Tobago;1995;1.255001;TTO;S. & Cent. America;Caribbean;0;0;0;11.26452878;;4.307;6.346794618;6.735792686
Trinidad & Tobago;1996;1.258364;TTO;S. & Cent. America;Caribbean;0;0;0;11.79265923;;4.541;7.166298072;6.675649167
Trinidad & Tobago;1997;1.260678;TTO;S. & Cent. America;Caribbean;0;0;0;10.79984485;;4.988;7.776729529;6.437474849
Trinidad & Tobago;1998;1.262542;TTO;S. & Cent. America;Caribbean;0;0;0;10.27939355;;5.169;7.776729529;6.396919293
Trinidad & Tobago;1999;1.264775;TTO;S. & Cent. America;Caribbean;0;0;0;12.40648773;;5.247;9.808713697;6.644541628
Trinidad & Tobago;2000;1.267984;TTO;S. & Cent. America;Caribbean;0;0;0;12.67022398;;maj.91;11.89223656;6.572326106
Trinidad & Tobago;2001;1.27238;TTO;S. & Cent. America;Caribbean;0;0;0;13.75906243;;maj.46;12.65250698;6.325405441
Trinidad & Tobago;2002;1.277837;TTO;S. & Cent. America;Caribbean;0;0;0;15.52996688;;5.645;14.84300828;7.278910814
Trinidad & Tobago;2003;1.284052;TTO;S. & Cent. America;Caribbean;0;0;0;16.77160503;;cze.85;21.65555969;7.668948222
Trinidad & Tobago;2004;1.290535;TTO;S. & Cent. America;Caribbean;0;0;0;17.68731032;;cze.22;24.57322882;7.122356542
Trinidad & Tobago;2005;1.296934;TTO;S. & Cent. America;Caribbean;0;0;0;17.77355929;;7.0603;25.80425219;8.108978299
Trinidad & Tobago;2006;1.303144;TTO;S. & Cent. America;Caribbean;0;0;0;19.21239929;;lip.27;30.5763295;8.181430378
Trinidad & Tobago;2007;1.30926;TTO;S. & Cent. America;Caribbean;0;0;0;21.58345566;;lip.89;32.41904048;7.192500702
Trinidad & Tobago;2008;1.315372;TTO;S. & Cent. America;Caribbean;0;0;0;21.64097528;;lip.41;32.1577952;6.886173548
Trinidad & Tobago;2009;1.321618;TTO;S. & Cent. America;Caribbean;0;0;0;20.40423599;;lip.65;33.15409325;6.802195361
Trinidad & Tobago;2010;sty.81;TTO;S. & Cent. America;Caribbean;0;0;0;22.48621678;;8.489;34.64576994;6.231785932
Trinidad & Tobago;2011;1.334788;TTO;S. & Cent. America;Caribbean;0;0;0;22.49717697;;8.776;33.26329865;5.876618874
Trinidad & Tobago;2012;1.341588;TTO;S. & Cent. America;Caribbean;0;0;0;21.83552173;;9.136;33.13190646;5.182263171
Trinidad & Tobago;2013;1.348248;TTO;S. & Cent. America;Caribbean;0;0;0;23.15449714;;9.509;33.31664639;5.10839238
Trinidad & Tobago;2014;1.354493;TTO;S. & Cent. America;Caribbean;0;0;0;22.55914223;;9.899;32.73190496;5.05416269
Trinidad & Tobago;2015;1.360092;TTO;S. & Cent. America;Caribbean;0;0;0;22.14606263;;10.304;30.91647166;4.824142283
Trinidad & Tobago;2016;1.364962;TTO;S. & Cent. America;Caribbean;0;0;0;21.55464907;;10.716;26.89741914;4.331345411
Trinidad & Tobago;2017;1.369125;TTO;S. & Cent. America;Caribbean;0;0;0;20.73310398;;10.20336486;27.40578468;4.3799268
Trinidad & Tobago;2018;1.372598;TTO;S. & Cent. America;Caribbean;0;0;0;20.7170744;;10.32936366;29.20130108;3.900725673
Tunisia;1965;4.545339;TUN;Africa;Northern Africa;0;0;0;;;;;
Tunisia;1966;4.638275;TUN;Africa;Northern Africa;0;0;0;;;;;0.771
Tunisia;1967;4.737627;TUN;Africa;Northern Africa;0;0;0;;;;;2.241
Tunisia;1968;4.842167;TUN;Africa;Northern Africa;0;0;0;;;;;3.191
Tunisia;1969;4.950153;TUN;Africa;Northern Africa;0;0;0;;;;;3.707
Tunisia;1970;5.060397;TUN;Africa;Northern Africa;0;0;0;;;;;4.151
Tunisia;1971;5.172691;TUN;Africa;Northern Africa;0;0;0;;;;;4.109
Tunisia;1972;5.287543;TUN;Africa;Northern Africa;0;0;0;;;;;3.977
Tunisia;1973;5.405355;TUN;Africa;Northern Africa;0;0;0;;;;;3.878
Tunisia;1974;5.526764;TUN;Africa;Northern Africa;0;0;0;;;;;4.139
Tunisia;1975;5.652476;TUN;Africa;Northern Africa;0;0;0;;;;;4.609
Tunisia;1976;5.781796;TUN;Africa;Northern Africa;0;0;0;;;;;mar.71
Tunisia;1977;5.915006;TUN;Africa;Northern Africa;0;0;0;;;;;4.304
Tunisia;1978;6.054911;TUN;Africa;Northern Africa;0;0;0;;;;;4.944
Tunisia;1979;6.205212;TUN;Africa;Northern Africa;0;0;0;;;;;5.536
Tunisia;1980;6.368167;TUN;Africa;Northern Africa;0;0;0;;;;;5.627
Tunisia;1981;6.545024;TUN;Africa;Northern Africa;0;0;0;;;;;5.407
Tunisia;1982;6.733961;TUN;Africa;Northern Africa;0;0;0;;;;;5.146
Tunisia;1983;6.930387;TUN;Africa;Northern Africa;0;0;0;;;;;5.532
Tunisia;1984;7.127941;TUN;Africa;Northern Africa;0;0;0;;;;;maj.48
Tunisia;1985;7.321876;TUN;Africa;Northern Africa;0;0;0;;;;;5.408
Tunisia;1986;7.509756;TUN;Africa;Northern Africa;0;0;0;;;;;maj.25
Tunisia;1987;7.692254;TUN;Africa;Northern Africa;0;0;0;;;;;5.007
Tunisia;1988;7.871459;TUN;Africa;Northern Africa;0;0;0;;;;;4.936
Tunisia;1989;8.050932;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.96
Tunisia;1990;8.232797;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.04
Tunisia;1991;8.417684;TUN;Africa;Northern Africa;0;0;0;;;;;maj.43
Tunisia;1992;8.603225;TUN;Africa;Northern Africa;0;0;0;;;;;maj.41
Tunisia;1993;8.784888;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.62
Tunisia;1994;8.956596;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.91
Tunisia;1995;9.113975;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.37
Tunisia;1996;9.256037;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.71
Tunisia;1997;9.384152;TUN;Africa;Northern Africa;0;0;0;;;;;4.157
Tunisia;1998;9.499395;TUN;Africa;Northern Africa;0;0;0;;;;;4.0804
Tunisia;1999;9.603742;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.86
Tunisia;2000;9.699197;TUN;Africa;Northern Africa;0;0;0;;;;;mar.28
Tunisia;2001;9.785701;TUN;Africa;Northern Africa;0;0;0;;;;;mar.26
Tunisia;2002;9.864326;TUN;Africa;Northern Africa;0;0;0;;;;;mar.25
Tunisia;2003;9.939678;TUN;Africa;Northern Africa;0;0;0;;;;;3.385
Tunisia;2004;10.017601;TUN;Africa;Northern Africa;0;0;0;;;;;mar.84
Tunisia;2005;10.102482;TUN;Africa;Northern Africa;0;0;0;;;;;3.643
Tunisia;2006;10.196136;TUN;Africa;Northern Africa;0;0;0;;;;;mar.26
Tunisia;2007;10.298087;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.07
Tunisia;2008;10.407336;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.32
Tunisia;2009;10.521834;TUN;Africa;Northern Africa;0;0;0;;;;;kwi.43
Tunisia;2010;10.639931;TUN;Africa;Northern Africa;0;0;0;;;;;mar.56
Tunisia;2011;10.761467;TUN;Africa;Northern Africa;0;0;0;;;;;mar.31
Tunisia;2012;10.886668;TUN;Africa;Northern Africa;0;0;0;;;;;mar.57
Tunisia;2013;11.014558;TUN;Africa;Northern Africa;0;0;0;;;;;mar.73
Tunisia;2014;11.143908;TUN;Africa;Northern Africa;0;0;0;;;;;mar.31
Tunisia;2015;11.273661;TUN;Africa;Northern Africa;0;0;0;;;;;lut.88
Tunisia;2016;11.403248;TUN;Africa;Northern Africa;0;0;0;;;;;lut.64
Tunisia;2017;11.532127;TUN;Africa;Northern Africa;0;0;0;;;;;lut.67
Tunisia;2018;11.659174;TUN;Africa;Northern Africa;0;0;0;;;;;2.303069374
Turkey;1965;30.972965;TUR;Europe;Europe;0;0;1;25.13951284;;;;
Turkey;1966;31.717477;TUR;Europe;Europe;0;0;1;28.95548183;;;;
Turkey;1967;32.477961;TUR;Europe;Europe;0;0;1;29.07743148;;;;
Turkey;1968;33.256432;TUR;Europe;Europe;0;0;1;32.27151334;;;;
Turkey;1969;34.055361;TUR;Europe;Europe;0;0;1;35.15776547;;;;
Turkey;1970;34.876267;TUR;Europe;Europe;0;0;1;39.27893875;;;;
Turkey;1971;35.720568;TUR;Europe;Europe;0;0;1;43.91650402;;;;
Turkey;1972;36.587225;TUR;Europe;Europe;0;0;1;48.93099354;;;;
Turkey;1973;37.472298;TUR;Europe;Europe;0;0;1;54.22154428;;;;
Turkey;1974;38.370241;TUR;Europe;Europe;0;0;1;56.47164845;;;;
Turkey;1975;39.277211;TUR;Europe;Europe;0;0;1;60.65526628;;;;
Turkey;1976;40.189511;TUR;Europe;Europe;0;0;1;66.8453067;;;;
Turkey;1977;41.108248;TUR;Europe;Europe;0;0;1;73.1053843;;;;
Turkey;1978;42.039935;TUR;Europe;Europe;0;0;1;77.29091071;;;;
Turkey;1979;42.993991;TUR;Europe;Europe;0;0;1;71.8843047;;;;
Turkey;1980;43.975921;TUR;Europe;Europe;0;0;1;74.89655616;;;;
Turkey;1981;44.988356;TUR;Europe;Europe;0;0;1;74.42791556;6.933000115;;;
Turkey;1982;46.025357;TUR;Europe;Europe;0;0;1;81.71655319;7.467080628;;;
Turkey;1983;47.073422;TUR;Europe;Europe;0;0;1;87.47405962;7.85949023;;;
Turkey;1984;48.114105;TUR;Europe;Europe;0;0;1;91.68862369;8.810541184;;;
Turkey;1985;49.133883;TUR;Europe;Europe;0;0;1;100.6334398;10.63560952;34.2189;;
Turkey;1986;50.128489;TUR;Europe;Europe;0;0;1;109.6933303;11.36053017;39.6948;;
Turkey;1987;51.100878;TUR;Europe;Europe;0;0;1;119.083038;12.20910849;44.3529;;
Turkey;1988;52.053704;TUR;Europe;Europe;0;0;1;116.4610142;11.08317157;48.0488;;
Turkey;1989;52.992429;TUR;Europe;Europe;0;0;1;129.334348;12.76969171;52.0432;;
Turkey;1990;53.921699;TUR;Europe;Europe;0;0;1;136.4420571;11.72279148;57.543;;
Turkey;1991;54.840531;TUR;Europe;Europe;0;0;1;139.799365;11.00397917;60.2463;;
Turkey;1992;55.748875;TUR;Europe;Europe;0;0;1;143.8789139;12.11729851;67.3422;;
Turkey;1993;56.653729;TUR;Europe;Europe;0;0;1;148.4698359;11.54947194;73.8075;;
Turkey;1994;57.564132;TUR;Europe;Europe;0;0;1;147.1145111;12.10686159;78.3217;;
Turkey;1995;58.486381;TUR;Europe;Europe;0;0;1;161.2509737;12.08290766;86.2474;;
Turkey;1996;59.423208;TUR;Europe;Europe;0;0;1;175.3163368;12.29560683;94.8617;;
Turkey;1997;60.372499;TUR;Europe;Europe;0;0;1;185.1368978;13.11846318;103.2958;;
Turkey;1998;61.32959;TUR;Europe;Europe;0;0;1;187.0861815;13.94488427;111.0224;;
Turkey;1999;62.287326;TUR;Europe;Europe;0;0;1;187.7524356;13.28460579;116.4399;;
Turkey;2000;63.240121;TUR;Europe;Europe;0;0;1;206.4013013;12.48818186;124.9216;;
Turkey;2001;64.191474;TUR;Europe;Europe;0;0;1;186.7582715;12.28145028;122.7247;;
Turkey;2002;65.143054;TUR;Europe;Europe;0;0;1;197.6160912;11.36029756;129.3995;;
Turkey;2003;66.085803;TUR;Europe;Europe;0;0;1;209.8980848;10.7769571;140.5805;;
Turkey;2004;67.007855;TUR;Europe;Europe;0;0;1;217.2215292;10.53221388;150.6983;;
Turkey;2005;67.903406;TUR;Europe;Europe;0;0;1;225.2436467;11.2139985;161.9562;;
Turkey;2006;68.763405;TUR;Europe;Europe;0;0;1;248.2678046;13.16000187;176.2998;;
Turkey;2007;69.597281;TUR;Europe;Europe;0;0;1;273.0037015;14.79699785;191.5581294;;
Turkey;2008;70.440032;TUR;Europe;Europe;0;0;1;276.8941925;16.67400369;198.42;;
Turkey;2009;71.339185;TUR;Europe;Europe;0;0;1;276.0597448;17.40199916;194.812934;;
Turkey;2010;72.326914;TUR;Europe;Europe;0;0;1;278.5812896;17.52399634;211.21013;;
Turkey;2011;73.409455;TUR;Europe;Europe;0;0;1;301.5067826;17.86899828;229.3979215;;
Turkey;2012;74.569867;TUR;Europe;Europe;0;0;1;316.9476955;17.01700033;239.5010578;;
Turkey;2013;75.787333;TUR;Europe;Europe;0;0;1;305.4843679;15.45129457;240.1607346;;
Turkey;2014;77.030628;TUR;Europe;Europe;0;0;1;337.5444219;16.359;251.962775;;
Turkey;2015;78.271472;TUR;Europe;Europe;0;0;1;346.1238252;12.794291;261.7833572;;
Turkey;2016;79.512426;TUR;Europe;Europe;0;0;1;366.0367726;15.45979821;274.4077622;;
Turkey;2017;80.74502;TUR;Europe;Europe;0;0;1;388.539261;15.0864199;297.2775;;
Turkey;2018;81.916871;TUR;Europe;Europe;0;0;1;389.8574707;17.04663292;302.5147795;;
Turkmenistan;1965;1.892599;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1966;1.952141;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1967;2.011763;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1968;2.071789;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1969;2.132799;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1970;2.195173;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1971;2.258964;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1972;2.324013;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1973;2.390213;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1974;2.457382;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1975;2.525361;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1976;2.594311;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1977;2.664257;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1978;2.734896;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1979;2.805818;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1980;2.876808;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1981;2.947779;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1982;3.019066;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1983;3.091511;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1984;3.166221;TKM;CIS;CIS;0;0;0;;;;;
Turkmenistan;1985;3.244018;TKM;CIS;CIS;0;0;0;33.19409038;;10.987;67.69727614;cze.78
Turkmenistan;1986;3.324456;TKM;CIS;CIS;0;0;0;39.23276508;;12.396;68.9260643;cze.56
Turkmenistan;1987;3.407319;TKM;CIS;CIS;0;0;0;39.03941783;;13.267;71.69287208;cze.47
Turkmenistan;1988;3.493894;TKM;CIS;CIS;0;0;0;39.20157519;;12.891;71.85562548;maj.72
Turkmenistan;1989;3.585867;TKM;CIS;CIS;0;0;0;40.25990185;;14.508;73.15765266;maj.75
Turkmenistan;1990;3.683966;TKM;CIS;CIS;0;0;0;34.74266457;;14.61;68.13639295;05.lip
Turkmenistan;1991;3.789185;TKM;CIS;CIS;0;0;0;35.93646383;;14.wrz;65.47151763;05.kwi
Turkmenistan;1992;3.899843;TKM;CIS;CIS;0;0;0;16.29256091;;13.sty;43.25042992;05.lut
Turkmenistan;1993;4.010789;TKM;CIS;CIS;0;0;0;26.73075698;;12.637;50.63263113;4.382
Turkmenistan;1994;4.115099;TKM;CIS;CIS;0;0;0;28.3622443;;10.496;27.79911866;4.192
Turkmenistan;1995;4.20784;TKM;CIS;CIS;0;0;0;23.55201574;;09.sie;25.07631126;04.lip
Turkmenistan;1996;4.287344;TKM;CIS;CIS;0;0;0;33.80014353;;10.sty;27.31083405;4.355
Turkmenistan;1997;4.355114;TKM;CIS;CIS;0;0;0;26.25760476;;9.498;13.43196475;5.368
Turkmenistan;1998;4.413477;TKM;CIS;CIS;0;0;0;32.72225067;;9.416;10.32846088;6.369
Turkmenistan;1999;4.466132;TKM;CIS;CIS;0;0;0;31.58505446;;sie.86;17.70238607;7.063
Turkmenistan;2000;4.516131;TKM;CIS;CIS;0;0;0;26.89898445;;9.943;36.48892949;07.cze
Turkmenistan;2001;4.56408;TKM;CIS;CIS;0;0;0;33.08573236;;10.614;39.83243766;7.904
Turkmenistan;2002;4.610002;TKM;CIS;CIS;0;0;0;28.6712313;;10.707;41.53729579;sie.89
Turkmenistan;2003;4.655741;TKM;CIS;CIS;0;0;0;38.89205331;;paü.92;45.93185727;9.904
Turkmenistan;2004;4.703398;TKM;CIS;CIS;0;0;0;38.54871466;;lis.98;45.26977644;9.569
Turkmenistan;2005;4.754641;TKM;CIS;CIS;0;0;0;39.05382468;;12.819;48.91122098;9.882564695
Turkmenistan;2006;4.810105;TKM;CIS;CIS;0;0;0;39.37941942;;13.65;48.66294067;8.663293365
Turkmenistan;2007;4.870137;TKM;CIS;CIS;0;0;0;38.45318536;;14.88;52.96646604;9.496140918
Turkmenistan;2008;4.935762;TKM;CIS;CIS;0;0;0;32.26384076;;15;52.96646604;10.23157956
Turkmenistan;2009;5.00795;TKM;CIS;CIS;0;0;0;50.3320846;;16;28.65154772;10.03336767
Turkmenistan;2010;5.08721;TKM;CIS;CIS;0;0;0;54.30682369;;16.lip;34.5037205;10.28738253
Turkmenistan;2011;5.174061;TKM;CIS;CIS;0;0;0;59.92970273;;17.lut;48.41913608;10.94782116
Turkmenistan;2012;5.267839;TKM;CIS;CIS;0;0;0;65.16784761;;17.sie;50.69768366;11.45424494
Turkmenistan;2013;5.366277;TKM;CIS;CIS;0;0;0;58.29143197;;18.wrz;50.69768366;12.36709249
Turkmenistan;2014;5.466241;TKM;CIS;CIS;0;0;0;60.4596303;;20.sty;54.60376523;12.51950141
Turkmenistan;2015;5.565284;TKM;CIS;CIS;0;0;0;71.53786589;;21.maj;56.63818271;12.78683681
Turkmenistan;2016;5.662544;TKM;CIS;CIS;0;0;0;68.81822963;;22.cze;54.35963513;11.87758497
Turkmenistan;2017;5.758075;TKM;CIS;CIS;0;0;0;71.7837259;;22.sie;50.45355356;11.19109908
Turkmenistan;2018;5.851466;TKM;CIS;CIS;0;0;0;78.48752247;;24.2013533;52.89485454;10.603
US;1965;199.81554;USA;North America;North America;0;0;1;3480.084706;;;;427.6944419
US;1966;201.975222;USA;North America;North America;0;0;1;3675.466374;;;;454.5388608
US;1967;203.981928;USA;North America;North America;0;0;1;3772.622833;;;;484.2216304
US;1968;205.880418;USA;North America;North America;0;0;1;3994.225972;;;;502.880332
US;1969;207.733004;USA;North America;North America;0;0;1;4170.119294;;;;511.3517236
US;1970;209.58815;USA;North America;North America;0;0;1;4298.208775;;;491.3691301;533.489849
US;1971;211.461598;USA;North America;North America;0;0;1;4340.724935;;;505.2971601;525.8878498
US;1972;213.351773;USA;North America;North America;0;0;1;4564.699478;;;503.6586484;527.8878895
US;1973;215.268687;USA;North America;North America;0;0;1;4764.4009;;;503.2006108;514.6522866
US;1974;217.218393;USA;North America;North America;0;0;1;4596.370255;;;481.0379969;491.406303
US;1975;219.205296;USA;North America;North America;0;0;1;4466.274568;;;445.4354864;469.7704017
US;1976;221.239215;USA;North America;North America;0;0;1;4741.894691;;;441.8062032;457.9798343
US;1977;223.324042;USA;North America;North America;0;0;1;4900.330368;;;443.7340161;462.8037773
US;1978;225.449657;USA;North America;North America;0;0;1;4844.42153;;;441.9173333;484.2056593
US;1979;227.599878;USA;North America;North America;0;0;1;4943.396974;;;455.3238908;476.9913289
US;1980;229.763052;USA;North America;North America;0;0;1;4773.491199;;;451.4967733;480.1933954
US;1981;231.938963;USA;North America;North America;0;0;1;4611.311694;439.9325382;;446.7693202;478.7967003
US;1982;234.132632;USA;North America;North America;0;0;1;4374.597181;446.2047143;;415.4684983;480.7232489
US;1983;236.344004;USA;North America;North America;0;0;1;4358.714075;412.8783522;;376.3317321;482.9626485
US;1984;238.573861;USA;North America;North America;0;0;1;4557.803049;472.0700922;;408.4130504;496.1365819
US;1985;240.82412;USA;North America;North America;0;0;1;4573.723317;462.6366828;2657.150071;385.1085404;498.7051348
US;1986;243.098935;USA;North America;North America;0;0;1;4585.498794;467.0487644;2676.113155;375.1390564;482.3294816
US;1987;245.402864;USA;North America;North America;0;0;1;4728.607226;482.1699218;2772.205266;388.6338376;467.2602894
US;1988;247.739582;USA;North America;North America;0;0;1;4948.825258;496.4507306;2914.445815;399.1294661;459.0619622
US;1989;250.113187;USA;North America;North America;0;0;1;5037.940803;511.0041613;3155.449679;404.7693883;429.0330897
US;1990;252.52995;USA;North America;North America;0;0;1;4946.55357;537.5992353;3232.779649;415.630204;416.6172509
US;1991;254.974819;USA;North America;North America;0;0;1;4900.404456;516.9499052;3270.724402;413.4207782;422.8967077
US;1992;257.454273;USA;North America;North America;0;0;1;4978.214489;517.7840258;3284.389935;416.7402579;413.0318661
US;1993;260.020186;USA;North America;North America;0;0;1;5093.696038;484.7552365;3404.677873;421.4788693;397.0064952
US;1994;262.741566;USA;North America;North America;0;0;1;5170.638601;529.3234289;3458.526081;438.8055536;387.499363
US;1995;265.658849;USA;North America;North America;0;0;1;5201.123476;527.3702613;3567.331197;432.7780367;383.5537548
US;1996;268.803424;USA;North America;North America;0;0;1;5383.817233;543.0347564;3663.386239;438.7206184;382.0579527
US;1997;272.136551;USA;North America;North America;0;0;1;5490.311392;555.6665864;3716.377329;439.8451419;379.950064
US;1998;275.542603;USA;North America;North America;0;0;1;5528.367362;573.0029906;3855.808395;444.8220481;368.1295411
US;1999;278.862277;USA;North America;North America;0;0;1;5577.146552;555.0654463;3936.097712;438.6397656;352.6259646
US;2000;281.982778;USA;North America;North America;0;0;1;5748.293341;541.5891502;4052.253106;445.9159768;347.5808855
US;2001;284.852391;USA;North America;North America;0;0;1;5636.832887;560.7696476;3984.46789;457.3473664;344.5085954
US;2002;287.506847;USA;North America;North America;0;0;1;5651.876614;541.5642625;4111.775538;439.5776131;341.9046752
US;2003;290.027624;USA;North America;North America;0;0;1;5717.460376;525.9497149;4137.978842;445.2758446;332.5542908
US;2004;292.539324;USA;North America;North America;0;0;1;5815.977794;543.7522822;4231.682747;432.5968039;325.356984
US;2005;295.129501;USA;North America;North America;0;0;1;5851.32194;551.1786165;4322.786632;420.8433411;308.9881845
US;2006;297.827356;USA;North America;North America;0;0;1;5770.960403;565.344423;4330.951641;431.4050353;304.503181
US;2007;300.595175;USA;North America;North America;0;0;1;5861.100736;558.3325964;4431.837021;448.7436717;304.97655
US;2008;303.374067;USA;North America;North America;0;0;1;5675.702304;566.8876598;4390.106117;469.533511;302.2221407
US;2009;306.076362;USA;North America;North America;0;0;1;5263.896393;513.7125331;4206.493361;479.4346613;322.207902
US;2010;308.641391;USA;North America;North America;0;0;1;5465.593465;523.6777011;4394.250985;494.5463859;332.810079
